PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Target
-4.383222514205002,-2.2349360347085487,2.7034284246783162,0.8173980964617347,-0.055788250028181705,1.0769335349125435,-1.3431486975518416,-1.445886766627803,-1.3468690685984537,-0.5154323977077993,1.9706188216454745,1.0988780958156226,3.0
2.0514692099152376,1.2353188085394111,-0.14754608165798985,0.9055221872334845,0.7220582589936221,-0.8366947396899759,0.04043357721739702,-0.45748382975943597,-0.4815372908228659,-0.521596039614378,-0.1939868422497611,-0.4413284169576818,1.0
-4.539103687531845,-3.4830827653978673,2.3065367576822555,-0.2044228146980477,-0.2588555736054928,1.0615131817947174,-1.278079102087826,-0.36430777338274123,-0.8407547004862064,-0.24313127154273168,0.943753378560749,-0.6978229704186497,3.0
-1.593822193724256,2.866198404214207,2.003458922837639,2.177222066393648,-1.1468482362747463,0.54436047172091,0.13333158106757567,0.5562737764234736,0.08900878317141811,1.612224909288073,-0.10296570768315691,0.107056592346593,1.0
0.08975780452007542,-1.9228503104924082,-0.005057062332574828,-2.27694796570443,-0.6490051195607494,1.0082607514512214,-0.08893583115749668,1.9747361124139156,-0.16147786285035248,0.4636528026153393,0.29851138835431457,-0.05222373323201694,2.0
3.435156808495185,-1.282195293567365,1.8785604145397994,-0.4207012181357383,0.007009260435544078,-0.2938574020029757,-0.13070211577514174,0.26500384262568333,0.3387527632198374,0.8263479889127012,0.00630702113044187,0.24079304043100563,1.0
0.12180298434121875,-1.7099279781316314,0.20083414128424582,1.8847310867819511,-0.2886944644998264,0.745875593016463,0.06737673744119639,-0.21871902365762858,0.4838437468470254,-0.5410842836505059,-0.6003750472384444,-0.13008682096699314,1.0
0.31019710227456143,0.01581422266248223,-2.849207683702257,-1.9160225863120148,0.29593220346634236,-0.07621784089810206,-0.2344268139457904,-0.47337372280852563,-1.718992590703533,0.5860984771471835,0.5062870971189317,0.02600244721109131,1.0
1.8579203218096247,-0.3382297237122478,0.035157345781357714,0.5016083594473109,0.3540610033575791,-0.4561497066335814,0.00235685184721696,0.21594866588337955,-0.4426695598631536,-0.011432878532713138,0.3582851594943577,-0.9519522398019035,1.0
-1.2738834725634205,1.35327522227397,-1.7416089502328378,-0.7526266372537964,-1.0327232038301515,0.7622225711841806,0.16559365692187902,-0.7044044570436974,0.05466348544216338,-0.02104574357347056,0.2947290544037504,0.19529055619903174,1.0
