PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Target
0.284331084793082,1.3507821027129108,-0.7332807569022604,-1.438341254684039,0.23066164416399507,-2.0789605247978,1.199774299908619,-0.3896125900134585,0.07848030696567398,1.5670903807465537,-0.6339404095958486,0.13816656267459307,2.0
-2.8556611360160797,1.0028077786355842,0.18068246609129165,-0.06837517007582267,-0.2572237297038565,-1.3188024401954168,0.9806458655057391,-0.02695332620048917,0.9036000571615735,-0.06208223065953883,-0.2533116716896199,-0.10948798443460839,1.0
-0.4409433862313673,-1.215434686068738,2.253470052211025,0.8119499531150076,0.4893416830922769,-0.2941737812410969,-0.2735137066036753,-0.18988925628739606,-0.21476705319789044,0.17749330268278257,-0.13350201610177312,0.4343151890626629,1.0
2.8759437430636314,-0.6927630516214708,-0.5610437676867255,0.048147402890231505,0.3099385184807256,-0.6501522626685389,-0.5558925131378348,-0.04127963383195435,-0.5073188108075037,0.20330375699719147,0.18045484784295499,-1.0719032286887757,1.0
-1.6285936118083133,2.279285287018688,-0.4589636696779511,1.218290710247407,0.9951623071785007,-0.7814688817204686,1.5407300346800816,0.7644055837859874,1.051467202235602,-0.8660310861509739,0.8045511388598728,0.18327102813927873,1.0
1.5735453671418942,1.3322200663937998,-0.5186237483583214,3.120470198538135,0.3533524985524137,0.23127918478327636,1.5211963797551242,0.6479270702282104,0.43780562709607407,-0.7576371248175365,0.9338606553411527,-0.3757752639776874,1.0
0.4540294975521275,-2.7907804794023874,0.8617795406719776,-1.0526198780401725,-0.40832267567276703,1.1083281963803637,1.5412326636226135,-0.05161188357363501,0.3445697620065752,-0.13501974640953454,-0.01987611825694051,1.0791967555384754,1.0
-8.21845816572926,-1.6338266195519635,-4.411908412516827,0.1766931431847279,0.25182021065374416,-2.8252581305876285,0.455442469137925,-0.6512748463214904,-1.687548191887384,-0.8008795770522863,-0.061409738295118685,1.8092767499597762,3.0
-5.361479526833821,-0.04650325157714698,-1.3754214532564863,3.361874528269194,-0.9768726181763989,-1.1923565099161841,0.3809646135992198,-0.2850559729448879,1.3012396027830673,3.9527703566478474,-0.661848149098152,0.2853332876941416,1.0
0.2621679334510636,-3.993769421219446,1.1289432000066135,0.8247834872333314,-0.3963627813704974,0.9476668489786471,-0.20113526660515238,-0.1253257213838476,0.15188514506946374,1.5330970005332665,0.8885451239031864,-0.3416236507183867,1.0
-0.43032594320139544,-4.497298108412357,1.758884318530093,0.7308449991071492,-0.394200229042012,0.9623085517417003,0.0155323337021454,-0.1733526378425345,0.18319399176288628,1.73691691022463,0.9087208825553378,-0.14026558436120914,1.0
-1.483207963944022,-3.191665127297183,0.5602270531775614,1.9738923816296319,-0.09845239885015492,-0.5038290180843864,0.2798969766468687,-0.10308741173662951,0.7483868505416705,2.0902842824216754,0.38718155880728083,-0.1807093853706859,1.0
-0.49450518464240845,1.9777408749875478,-1.9511913711136908,2.4061409771924853,-0.7659032500142468,0.6094860479931917,0.08793272764443405,0.2687822557049766,0.23057943087338947,0.3798226615207301,-0.433351450670308,-0.17437461302111382,1.0
